1480,1303
1472,1302
1463,1301
1455,1300
1446,1300
1438,1300
1435,1300
1421,1300
1412,1300
1404,1300
1396,1301
1387,1302
1379,1303
1371,1305
1363,1306
1355,1308
1347,1310
1339,1312
1331,1314
1324,1317
1316,1320
1308,1322
1301,1325
1294,1329
1286,1332
1279,1336
1272,1339
1265,1343
1258,1347
1252,1351
1245,1356
1238,1360
1232,1365
1220,1375
1208,1385
1196,1396
1185,1408
1175,1420
1175,1420
1400,1600
Independent Arcologies
1
0:39:False
2750,1274
2735,1257
2719,1240
2702,1224
2685,1209
2667,1195
2648,1181
2628,1169
2608,1157
2588,1147
2566,1137
2545,1129
2522,1121
2499,1115
2476,1109
2453,1105
2429,1102
2404,1100
2380,1100
2355,1100
2330,1102
2306,1105
2283,1109
2260,1115
2237,1121
2214,1129
2193,1137
2171,1147
2151,1157
2131,1169
2111,1181
2092,1195
2074,1209
2057,1224
2040,1240
2024,1257
2009,1274
2005,1279
2754,1279
Urban Reservations
1
0:11:False
2380,1490
1908,1490
1905,1506
1902,1530
1900,1555
1900,1579
1900,1580
1900,1604
1901,1610
2200,1790
2380,1790
Hielo
1
0:129:True
-1240,-170
-1240,-160
-1240,-151
-1242,-142
-1243,-133
-1245,-125
-1248,-116
-1250,-108
-1254,-99
-1257,-91
-1261,-84
-1266,-76
-1270,-69
-1275,-62
-1281,-55
-1286,-48
-1292,-42
-1298,-36
-1305,-31
-1312,-25
-1319,-20
-1326,-16
-1334,-11
-1341,-7
-1349,-4
-1358,0
-1366,1
-1375,4
-1383,6
-1392,7
-1401,9
-1410,9
-1420,10
-1429,9
-1438,9
-1447,7
-1456,6
-1464,4
-1473,1
-1481,0
-1490,-4
-1498,-7
-1505,-11
-1513,-16
-1520,-20
-1527,-25
-1534,-31
-1541,-36
-1547,-42
-1553,-48
-1558,-55
-1564,-62
-1569,-69
-1573,-76
-1578,-84
-1582,-91
-1585,-99
-1589,-108
-1591,-116
-1594,-125
-1596,-133
-1597,-142
-1599,-151
-1599,-160
-1600,-170
-1599,-179
-1599,-188
-1597,-197
-1596,-206
-1594,-214
-1591,-223
-1589,-231
-1585,-240
-1582,-248
-1578,-255
-1573,-263
-1569,-270
-1564,-277
-1558,-284
-1553,-291
-1547,-297
-1541,-303
-1534,-308
-1527,-314
-1520,-319
-1513,-323
-1505,-328
-1498,-332
-1490,-335
-1481,-339
-1473,-341
-1464,-344
-1456,-346
-1447,-347
-1438,-349
-1429,-349
-1420,-350
-1410,-349
-1401,-349
-1392,-347
-1383,-346
-1375,-344
-1366,-341
-1358,-339
-1349,-335
-1341,-332
-1334,-328
-1326,-323
-1319,-319
-1312,-314
-1305,-308
-1298,-303
-1292,-297
-1286,-291
-1281,-284
-1275,-277
-1270,-270
-1266,-263
-1261,-255
-1257,-248
-1254,-240
-1250,-231
-1248,-223
-1245,-214
-1243,-206
-1242,-197
-1240,-188
-1240,-179
-1240,-170
Beta Regio
1
0:22:False
-2240,1590
-2567,1653
-2562,1666
-2552,1688
-2542,1708
-2530,1728
-2518,1748
-2504,1767
-2490,1785
-2475,1802
-2459,1819
-2442,1835
-2425,1850
-2407,1864
-2388,1878
-2368,1890
-2348,1902
-2328,1912
-2306,1922
-2285,1930
-2262,1938
-2240,1944
Arcadia
1
0:13:False
2273,349
2296,347
2318,344
2340,340
2362,335
2383,329
2404,322
2425,314
2445,305
2460,298
2460,-309
2250,-309
2250,349
L-5 Colony
1
0:137:True
2580,800
2579,803
2579,807
2579,811
2578,815
2577,822
2575,830
2572,837
2569,844
2565,851
2561,858
2556,865
2551,871
2545,877
2539,883
2532,889
2525,895
2517,900
2509,906
2501,911
2492,915
2483,920
2474,924
2464,928
2454,931
2444,935
2433,938
2422,940
2411,943
2399,945
2388,946
2376,948
2364,949
2352,949
2339,949
2327,949
2315,949
2303,948
2291,946
2280,945
2268,943
2257,940
2246,938
2235,935
2225,931
2215,928
2205,924
2196,920
2187,915
2178,911
2170,906
2162,900
2154,895
2147,889
2141,883
2134,877
2128,871
2123,865
2118,858
2114,851
2110,844
2107,837
2104,830
2102,822
2101,815
2100,811
2100,807
2100,803
2100,800
2100,796
2100,792
2100,788
2101,784
2102,777
2104,769
2107,762
2110,755
2114,748
2118,741
2123,735
2128,728
2134,722
2140,716
2147,710
2154,704
2162,699
2170,693
2178,688
2187,684
2196,679
2205,675
2215,671
2225,668
2235,664
2246,661
2257,659
2268,656
2280,654
2291,653
2303,651
2315,650
2327,650
2339,649
2352,650
2364,650
2376,651
2388,653
2399,654
2411,656
2422,659
2433,661
2444,664
2454,668
2464,671
2474,675
2483,679
2492,684
2501,689
2509,693
2517,699
2525,704
2532,710
2539,716
2545,722
2551,728
2556,735
2561,741
2565,748
2569,755
2572,762
2575,769
2577,777
2578,784
2579,788
2579,792
2579,796
2580,800
Aphrodite
1
0:18:False
-2095,1959
-2070,1957
-2046,1954
-2023,1950
-2000,1944
-1977,1938
-1954,1930
-1940,1924
-1940,1540
-2180,1540
-2240,1591
-2240,1944
-2239,1944
-2216,1950
-2193,1954
-2169,1957
-2144,1959
-2120,1960
Ceres Orbit
1
0:129:True
220,1540
219,1546
219,1552
218,1558
217,1564
216,1570
214,1575
212,1581
210,1586
208,1592
205,1597
202,1602
199,1607
196,1611
192,1616
188,1620
184,1624
180,1628
176,1632
171,1636
167,1639
162,1642
157,1645
152,1648
146,1650
141,1652
135,1654
129,1656
124,1657
118,1658
112,1659
106,1659
100,1660
93,1659
87,1659
81,1658
75,1657
70,1656
64,1654
58,1652
53,1650
47,1648
42,1645
37,1642
32,1639
28,1636
23,1632
19,1628
15,1624
11,1620
7,1616
3,1611
0,1607
-2,1602
-5,1597
-8,1592
-10,1586
-12,1581
-14,1575
-16,1569
-17,1564
-18,1558
-19,1552
-19,1546
-20,1540
-19,1533
-19,1527
-18,1521
-17,1515
-16,1510
-14,1504
-12,1498
-10,1493
-8,1487
-5,1482
-2,1477
0,1472
3,1468
7,1463
11,1459
15,1455
19,1451
23,1447
28,1443
32,1440
37,1437
42,1434
47,1431
53,1429
58,1427
64,1425
70,1423
75,1422
81,1421
87,1420
93,1420
100,1420
106,1420
112,1420
118,1421
124,1422
130,1423
135,1425
141,1427
146,1429
152,1431
157,1434
162,1437
167,1440
171,1443
176,1447
180,1451
184,1455
188,1459
192,1463
196,1468
199,1472
202,1477
205,1482
208,1487
210,1493
212,1498
214,1504
216,1510
217,1515
218,1521
219,1527
219,1533
220,1540
Ram HQ
1
0:14:False
2250,349
2250,-309
2040,-309
2040,298
2054,305
2074,314
2095,322
2116,329
2137,335
2159,340
2181,344
2204,347
2226,349
2250,350
Aurora
1
0:149:True
-290,1150
-290,1153
-290,1157
-290,1161
-291,1165
-292,1169
-292,1172
-293,1176
-295,1180
-296,1183
-298,1187
-301,1194
-305,1201
-310,1208
-315,1215
-320,1221
-326,1227
-333,1233
-340,1239
-348,1245
-356,1250
-364,1256
-373,1261
-382,1265
-392,1270
-402,1274
-412,1278
-423,1281
-434,1285
-445,1288
-457,1290
-469,1293
-481,1295
-493,1296
-506,1298
-519,1299
-531,1299
-545,1299
-558,1299
-571,1299
-583,1298
-596,1296
-608,1295
-620,1293
-632,1290
-644,1288
-655,1285
-666,1281
-677,1278
-687,1274
-697,1270
-707,1265
-716,1261
-725,1256
-733,1250
-741,1245
-749,1239
-756,1233
-763,1227
-769,1221
-774,1215
-779,1208
-784,1201
-788,1194
-791,1187
-793,1183
-794,1180
-796,1176
-797,1172
-797,1169
-798,1165
-799,1161
-799,1157
-799,1153
-800,1150
-799,1146
-799,1142
-799,1138
-798,1134
-797,1130
-797,1127
-796,1123
-794,1119
-793,1116
-791,1112
-788,1105
-784,1098
-779,1091
-774,1085
-769,1078
-763,1072
-756,1066
-749,1060
-741,1054
-733,1049
-725,1043
-716,1038
-707,1034
-697,1029
-687,1025
-677,1021
-666,1018
-655,1014
-644,1011
-632,1009
-620,1006
-608,1004
-596,1003
-583,1001
-571,1000
-558,1000
-545,999
-531,1000
-518,1000
-506,1001
-493,1003
-481,1004
-469,1006
-457,1009
-445,1011
-434,1014
-423,1018
-412,1021
-402,1025
-392,1029
-382,1034
-373,1039
-364,1043
-356,1049
-348,1054
-340,1060
-333,1066
-326,1072
-320,1078
-315,1085
-310,1091
-305,1098
-301,1105
-298,1112
-296,1116
-295,1119
-293,1123
-292,1127
-292,1130
-291,1134
-290,1138
-290,1142
-290,1146
-290,1150
Juno
1
0:129:True
-640,1830
-640,1839
-640,1848
-642,1857
-643,1866
-645,1875
-648,1883
-650,1891
-654,1900
-657,1908
-661,1915
-666,1923
-670,1930
-675,1937
-681,1944
-686,1951
-692,1957
-698,1963
-705,1968
-712,1974
-719,1979
-726,1983
-734,1988
-741,1992
-749,1995
-758,1999
-766,2001
-775,2004
-783,2006
-792,2007
-801,2009
-810,2009
-820,2010
-829,2009
-838,2009
-847,2007
-856,2006
-864,2004
-873,2001
-881,1999
-890,1995
-898,1992
-905,1988
-913,1983
-920,1979
-927,1974
-934,1968
-941,1963
-947,1957
-953,1951
-958,1944
-964,1937
-969,1930
-973,1923
-978,1915
-982,1908
-985,1900
-989,1891
-991,1883
-994,1874
-996,1866
-997,1857
-999,1848
-999,1839
-1000,1830
-999,1820
-999,1811
-997,1802
-996,1793
-994,1785
-991,1776
-989,1768
-985,1759
-982,1751
-978,1744
-973,1736
-969,1729
-964,1722
-958,1715
-953,1708
-947,1702
-941,1696
-934,1691
-927,1685
-920,1680
-913,1676
-905,1671
-898,1667
-890,1664
-881,1660
-873,1658
-864,1655
-856,1653
-847,1652
-838,1650
-829,1650
-820,1650
-810,1650
-801,1650
-792,1652
-783,1653
-775,1655
-766,1658
-758,1660
-749,1664
-741,1667
-734,1671
-726,1676
-719,1680
-712,1685
-705,1691
-698,1696
-692,1702
-686,1708
-681,1715
-675,1722
-670,1729
-666,1736
-661,1744
-657,1751
-654,1759
-650,1768
-648,1776
-645,1785
-643,1793
-642,1802
-640,1811
-640,1820
-640,1830
Aurora Orbit
1
0:129:True
-620,1090
-620,1096
-620,1102
-621,1108
-622,1114
-623,1120
-625,1125
-627,1131
-629,1136
-631,1142
-634,1147
-637,1152
-640,1157
-643,1161
-647,1166
-651,1170
-655,1174
-659,1178
-663,1182
-668,1186
-672,1189
-677,1192
-682,1195
-687,1198
-693,1200
-698,1202
-704,1204
-710,1206
-715,1207
-721,1208
-727,1209
-733,1209
-740,1210
-746,1209
-752,1209
-758,1208
-764,1207
-770,1206
-775,1204
-781,1202
-786,1200
-792,1198
-797,1195
-802,1192
-807,1189
-811,1186
-816,1182
-820,1178
-824,1174
-828,1170
-832,1166
-836,1161
-839,1157
-842,1152
-845,1147
-848,1142
-850,1136
-852,1131
-854,1125
-856,1119
-857,1114
-858,1108
-859,1102
-859,1096
-860,1090
-859,1083
-859,1077
-858,1071
-857,1065
-856,1060
-854,1054
-852,1048
-850,1043
-848,1037
-845,1032
-842,1027
-839,1022
-836,1018
-832,1013
-828,1009
-824,1005
-820,1001
-816,997
-811,993
-807,990
-802,987
-797,984
-792,981
-786,979
-781,977
-775,975
-770,973
-764,972
-758,971
-752,970
-746,970
-740,970
-733,970
-727,970
-721,971
-715,972
-710,973
-704,975
-698,977
-693,979
-687,981
-682,984
-677,987
-672,990
-668,993
-663,997
-659,1001
-655,1005
-651,1009
-647,1013
-643,1018
-640,1022
-637,1027
-634,1032
-631,1037
-629,1043
-627,1048
-625,1054
-623,1060
-622,1065
-621,1071
-620,1077
-620,1083
-620,1090
Bach
1
0:34:False
-2090,-290
-2476,-677
-2476,-676
-2490,-662
-2504,-647
-2516,-631
-2528,-614
-2539,-597
-2549,-580
-2558,-562
-2567,-543
-2574,-524
-2581,-504
-2586,-484
-2591,-464
-2595,-443
-2597,-422
-2599,-401
-2599,-398
-2599,-361
-2599,-358
-2597,-337
-2595,-316
-2591,-295
-2586,-275
-2581,-255
-2574,-235
-2567,-216
-2558,-197
-2549,-179
-2539,-162
-2528,-145
-2516,-128
-2508,-117
Mt. Maxwell
1
0:23:False
-1809,1113
-1814,1109
-1832,1095
-1851,1081
-1871,1069
-1891,1057
-1911,1047
-1933,1037
-1954,1029
-1977,1021
-2000,1015
-2023,1009
-2046,1005
-2070,1002
-2095,1000
-2097,1000
-2142,1000
-2144,1000
-2169,1002
-2193,1005
-2209,1008
-2209,1350
-2179,1359
Ceres
1
0:129:True
250,1375
249,1386
248,1398
247,1409
245,1420
242,1431
239,1441
236,1452
232,1462
227,1472
222,1482
217,1491
211,1500
205,1509
198,1518
191,1526
184,1534
176,1541
168,1548
159,1555
150,1561
141,1567
132,1572
122,1577
112,1582
102,1586
91,1589
81,1592
70,1595
59,1597
48,1598
36,1599
25,1600
13,1599
2,1598
-9,1597
-20,1595
-31,1592
-41,1589
-52,1586
-62,1582
-72,1577
-82,1572
-91,1567
-100,1561
-109,1555
-118,1548
-126,1541
-134,1534
-141,1526
-148,1518
-155,1509
-161,1500
-167,1491
-172,1482
-177,1472
-182,1462
-186,1452
-189,1441
-192,1431
-195,1420
-197,1409
-198,1398
-199,1386
-200,1375
-199,1363
-198,1352
-197,1340
-195,1329
-192,1318
-189,1308
-186,1297
-182,1287
-177,1277
-172,1267
-167,1258
-161,1249
-155,1240
-148,1231
-141,1223
-134,1215
-126,1208
-118,1201
-109,1194
-100,1188
-91,1182
-82,1177
-72,1172
-62,1167
-52,1163
-41,1160
-31,1157
-20,1154
-9,1152
2,1151
13,1150
25,1150
36,1150
48,1151
59,1152
70,1154
81,1157
91,1160
102,1163
112,1167
122,1172
132,1177
141,1182
150,1188
159,1194
168,1201
176,1208
184,1215
191,1223
198,1231
205,1240
211,1249
217,1258
222,1267
227,1277
232,1287
236,1297
239,1308
242,1318
245,1329
247,1340
248,1352
249,1363
250,1375
Hygeia
1
0:129:True
-440,1480
-440,1489
-440,1498
-442,1507
-443,1516
-445,1525
-448,1533
-450,1541
-454,1550
-457,1558
-461,1565
-466,1573
-470,1580
-475,1587
-481,1594
-486,1601
-492,1607
-498,1613
-505,1618
-512,1624
-519,1629
-526,1633
-534,1638
-541,1642
-549,1645
-558,1649
-566,1651
-575,1654
-583,1656
-592,1657
-601,1659
-610,1659
-620,1660
-629,1659
-638,1659
-647,1657
-656,1656
-664,1654
-673,1651
-681,1649
-690,1645
-698,1642
-705,1638
-713,1633
-720,1629
-727,1624
-734,1618
-741,1613
-747,1607
-753,1601
-758,1594
-764,1587
-769,1580
-773,1573
-778,1565
-782,1558
-785,1550
-789,1541
-791,1533
-794,1524
-796,1516
-797,1507
-799,1498
-799,1489
-800,1480
-799,1470
-799,1461
-797,1452
-796,1443
-794,1435
-791,1426
-789,1418
-785,1409
-782,1401
-778,1394
-773,1386
-769,1379
-764,1372
-758,1365
-753,1358
-747,1352
-741,1346
-734,1341
-727,1335
-720,1330
-713,1326
-705,1321
-698,1317
-690,1314
-681,1310
-673,1308
-664,1305
-656,1303
-647,1302
-638,1300
-629,1300
-620,1300
-610,1300
-601,1300
-592,1302
-583,1303
-575,1305
-566,1308
-558,1310
-549,1314
-541,1317
-534,1321
-526,1326
-519,1330
-512,1335
-505,1341
-498,1346
-492,1352
-486,1358
-481,1365
-475,1372
-470,1379
-466,1386
-461,1394
-457,1401
-454,1409
-450,1418
-448,1426
-445,1435
-443,1443
-442,1452
-440,1461
-440,1470
-440,1480
Tolstoi
1
0:40:False
-1883,-83
-1869,-97
-1855,-112
-1843,-128
-1831,-145
-1820,-162
-1810,-179
-1801,-197
-1793,-216
-1785,-235
-1778,-255
-1773,-275
-1768,-295
-1764,-316
-1762,-337
-1760,-358
-1760,-365
-1760,-394
-1760,-401
-1762,-422
-1764,-443
-1768,-464
-1773,-484
-1778,-504
-1785,-524
-1793,-543
-1801,-562
-1810,-580
-1820,-597
-1831,-614
-1843,-631
-1855,-647
-1869,-662
-1883,-676
-1897,-690
-1912,-704
-1928,-716
-1942,-726
-2119,-319
-1883,-82
The Warrens
1
0:33:False
-1942,-726
-1945,-728
-1962,-739
-1979,-749
-1997,-758
-2016,-767
-2035,-774
-2055,-781
-2075,-786
-2095,-791
-2116,-795
-2137,-797
-2158,-799
-2160,-799
-2199,-799
-2201,-799
-2222,-797
-2243,-795
-2264,-791
-2284,-786
-2304,-781
-2324,-774
-2343,-767
-2362,-758
-2380,-749
-2397,-739
-2414,-728
-2431,-716
-2447,-704
-2462,-690
-2476,-676
-2477,-676
-2120,-320
Aerostates
1
0:24:False
-2210,1008
-2216,1009
-2239,1015
-2262,1021
-2285,1029
-2306,1037
-2328,1047
-2348,1057
-2368,1069
-2388,1081
-2407,1095
-2425,1109
-2442,1124
-2459,1140
-2475,1157
-2490,1174
-2504,1192
-2518,1211
-2530,1231
-2542,1251
-2552,1271
-2562,1293
-2566,1304
-2210,1351
Deimos
1
0:209:True
1700,-700
1699,-692
1699,-684
1699,-676
1698,-669
1697,-661
1696,-654
1695,-646
1693,-639
1692,-632
1690,-625
1688,-617
1686,-610
1684,-603
1681,-596
1679,-590
1676,-583
1673,-576
1670,-569
1667,-563
1663,-557
1656,-544
1648,-532
1640,-520
1631,-509
1622,-498
1612,-487
1601,-477
1590,-468
1579,-459
1567,-451
1555,-443
1542,-436
1536,-432
1530,-429
1523,-426
1516,-423
1509,-420
1503,-418
1496,-415
1489,-413
1482,-411
1474,-409
1467,-407
1460,-406
1453,-404
1445,-403
1438,-402
1430,-401
1423,-400
1415,-400
1407,-400
1399,-400
1392,-400
1384,-400
1376,-400
1369,-401
1361,-402
1354,-403
1346,-404
1339,-406
1332,-407
1325,-409
1317,-411
1310,-413
1303,-415
1296,-418
1290,-420
1283,-423
1276,-426
1269,-429
1263,-432
1257,-436
1244,-443
1232,-451
1220,-459
1209,-468
1198,-477
1187,-487
1177,-498
1168,-509
1159,-520
1151,-532
1143,-544
1136,-557
1132,-563
1129,-569
1126,-576
1123,-583
1120,-590
1118,-596
1115,-603
1113,-610
1111,-617
1109,-625
1107,-632
1106,-639
1104,-646
1103,-654
1102,-661
1101,-669
1100,-677
1100,-684
1100,-692
1099,-700
1100,-707
1100,-715
1100,-723
1101,-730
1102,-738
1103,-745
1104,-753
1106,-760
1107,-767
1109,-774
1111,-782
1113,-789
1115,-796
1118,-803
1120,-810
1123,-816
1126,-823
1129,-830
1132,-836
1136,-843
1143,-855
1151,-867
1159,-879
1168,-890
1177,-901
1187,-912
1198,-922
1209,-931
1220,-940
1232,-948
1244,-956
1256,-963
1263,-967
1269,-970
1276,-973
1283,-976
1289,-979
1296,-981
1303,-984
1310,-986
1317,-988
1324,-990
1332,-992
1339,-993
1346,-995
1354,-996
1361,-997
1369,-998
1376,-999
1384,-999
1392,-999
1399,-1000
1407,-999
1415,-999
1423,-999
1430,-998
1438,-997
1445,-996
1453,-995
1460,-993
1467,-992
1474,-990
1482,-988
1489,-986
1496,-984
1503,-981
1510,-979
1516,-976
1523,-973
1530,-970
1536,-967
1543,-963
1555,-956
1567,-948
1579,-940
1590,-931
1601,-922
1612,-912
1622,-901
1631,-890
1640,-879
1648,-867
1656,-855
1663,-843
1667,-836
1670,-830
1673,-823
1676,-816
1679,-810
1681,-803
1684,-796
1686,-789
1688,-782
1690,-775
1692,-767
1693,-760
1695,-753
1696,-745
1697,-738
1698,-730
1699,-723
1699,-715
1699,-707
1699,-700
Eurasian Regency
1
0:10:False
2820,1389
2812,1371
2802,1351
2790,1331
2778,1311
2764,1292
2754,1280
2380,1280
2380,1550
2500,1550
Pallas
1
0:129:True
840,1165
839,1173
839,1181
837,1190
836,1198
833,1206
831,1214
828,1221
824,1229
820,1236
816,1243
811,1250
806,1257
801,1263
795,1269
789,1275
782,1281
776,1287
769,1292
761,1297
754,1301
746,1306
737,1310
729,1313
720,1317
712,1320
703,1322
693,1324
684,1326
674,1328
664,1329
655,1329
645,1330
634,1329
625,1329
615,1328
605,1326
596,1324
587,1322
577,1320
569,1317
560,1313
552,1310
543,1306
535,1301
528,1297
520,1292
513,1287
507,1281
500,1275
494,1269
488,1263
483,1257
478,1250
473,1243
469,1236
465,1229
461,1221
458,1214
456,1206
453,1198
452,1190
451,1181
450,1173
450,1165
450,1156
451,1148
452,1139
453,1131
456,1123
458,1115
461,1108
465,1100
469,1093
473,1086
478,1079
483,1072
488,1066
494,1060
500,1054
507,1048
513,1042
520,1037
528,1032
535,1028
543,1023
552,1019
560,1016
569,1012
577,1010
587,1007
596,1005
605,1003
615,1001
625,1000
634,1000
645,1000
655,1000
664,1000
674,1001
684,1003
693,1005
703,1007
712,1010
720,1012
729,1016
737,1019
746,1023
754,1028
761,1032
769,1037
776,1042
782,1048
789,1054
795,1060
801,1066
806,1072
811,1079
816,1086
820,1093
824,1100
828,1108
831,1115
833,1123
836,1131
837,1139
839,1148
839,1156
840,1165
L-4 Colony
1
0:129:True
1740,750
1739,757
1739,765
1737,772
1736,780
1733,787
1731,794
1728,801
1724,808
1720,815
1716,821
1711,827
1706,833
1701,839
1695,845
1689,850
1682,856
1676,861
1669,865
1661,870
1654,874
1646,878
1637,881
1629,885
1620,888
1612,890
1603,893
1593,895
1584,896
1574,898
1564,899
1555,899
1545,900
1534,899
1525,899
1515,898
1505,896
1496,895
1487,893
1477,890
1469,888
1460,885
1452,881
1443,878
1435,874
1428,870
1420,865
1413,861
1407,856
1400,850
1394,845
1388,839
1383,833
1378,827
1373,821
1369,815
1365,808
1361,801
1358,794
1356,787
1353,780
1352,772
1351,765
1350,757
1350,750
1350,742
1351,734
1352,727
1353,719
1356,712
1358,705
1361,698
1365,691
1369,684
1373,678
1378,672
1383,666
1388,660
1394,654
1400,649
1407,643
1413,638
1420,634
1428,629
1435,625
1443,621
1452,618
1460,614
1469,611
1477,609
1487,606
1496,604
1505,603
1515,601
1525,600
1534,600
1545,600
1555,600
1564,600
1574,601
1584,603
1593,604
1603,606
1612,609
1620,611
1629,614
1637,618
1646,621
1654,625
1661,629
1669,634
1676,638
1682,643
1689,649
1695,654
1701,660
1706,666
1711,672
1716,678
1720,684
1724,691
1728,698
1731,705
1733,712
1736,719
1737,727
1739,734
1739,742
1740,750
Thule Orbit
1
0:129:True
950,1950
949,1956
949,1962
948,1968
947,1974
946,1980
944,1985
942,1991
940,1996
938,2002
935,2007
932,2012
929,2017
926,2021
922,2026
918,2030
914,2034
910,2038
906,2042
901,2046
897,2049
892,2052
887,2055
882,2058
876,2060
871,2062
865,2064
859,2066
854,2067
848,2068
842,2069
836,2069
830,2070
823,2069
817,2069
811,2068
805,2067
800,2066
794,2064
788,2062
783,2060
777,2058
772,2055
767,2052
762,2049
758,2046
753,2042
749,2038
745,2034
741,2030
737,2026
733,2021
730,2017
727,2012
724,2007
721,2002
719,1996
717,1991
715,1985
713,1979
712,1974
711,1968
710,1962
710,1956
710,1950
710,1943
710,1937
711,1931
712,1925
713,1920
715,1914
717,1908
719,1903
721,1897
724,1892
727,1887
730,1882
733,1878
737,1873
741,1869
745,1865
749,1861
753,1857
758,1853
762,1850
767,1847
772,1844
777,1841
783,1839
788,1837
794,1835
800,1833
805,1832
811,1831
817,1830
823,1830
